Name,Phone,Address,Facebook,State
Carters Creek Station Antiques,931-486-0405,2984 Carters Creek Station Rd Columbia TN 38401,http://facebook.com/Carters-Creek-Station-Antiques-184195261601097/,Tennessee
American Farmhouse,931-319-6070,119 Broad St Baxter TN 38544,http://facebook.com/allamericanfarmhouse/,Tennessee
Treasure Village ,931-548-2333,114 Nashville Hwy Columbia TN 38401,http://www.facebook.com/TreasureVillageLLC/,Tennessee
Rocking Horse Antique Gallery,931-456-4288,353 Chestnut Hill Rd Crossville TN 38555,http://facebook.com/rockinghorseantiquegallery/,Tennessee
The Brass Lantern,931-492-9607,1608 Madison St Shelbyville TN 37160,http://facebook.com/thebrasslanternboutiques,Tennessee
Ranch House Boutique,806-201-3408,7907 West 19th Street Lubbock TX 79407,http://facebook.com/ranchhouseboutique,Texas
Amazing Grace Antiques,936-634-7223,205a E Frank Ave Lufkin TX 75901,http://Facebook.com/amazinggraceantiques,Texas
2nd Street Emporium,254-770-0088,8 S 2nd St Temple TX 76501,http://www.facebook.com/2ndStreetEmporium,Texas
THE COVE BED AND BREAKFAST,512-590-0202,10110 Long Point Rd Houston TX 77043,http://www.facebook.com/The-Cove-BNB-1188445637832164/,Texas
Ystation,770-940-4002,212 North Hwy 237 Carmine TX 78932,http://facebook.com/ystationcarmine,Texas
East Fork Mall,972-226-2704,613 Us Highway 80 E  Ste A Sunnyvale TX 75182,http://Facebook.com/eastforkmall,Texas
Southern Revival Marketplace,214-463-5270,500 W Main St  # 101 Waxahachie TX 75165,http://Facebook.com/southernrevivalantiques,Texas
Amelia's Attic Antiques,940-665-7883,111 W California St Gainesville TX 76240,http://www.facebook.com/AmeliasAtticGainesville,Texas
New Braunfels Auction Company & Gallery 46,830-625-2559,870 S State Highway 46  A New Braunfels TX 78130,http://Facebook.com/The-New-Braunfels-Auction-Company-Gallery-46-103275524537803,Texas
Vintage Mercantile,903-423-1772,306 W Main St Denison TX 75020,http://facebook.com/Vintage-Mercantile-1515694768731680/,Texas
Eagerly Sought,903-378-3112,402 6th St Honey Grove TX 75446,http://facebook.com/Eagerlysought,Texas
Kellye Hubbell Interiors,281-793-5145,unavailable,http://facebook.com/KellyeHubbellInteriors,Texas
Bluebonnet Hill Antiques,940-687-0150,2505 Grant St Wichita Falls TX 76309,http://www.pinterest.com/bluebonnet1222/,Texas
A Touch of Class Antique Mall,903-891-9379,118 W Lamar St Sherman TX 75090,http://facebook.com/ATouchOfClassAntiqueMall,Texas
Alamo Street Marketplace,361-526-7044,201 N Alamo St (Hwy 77) Refugio TX 78377,http://Facebook.com/FromOldToSoldRefugioTX,Texas
Red Barn Antiques & More,214-546-8021,305 W Madison St Waxahachie TX 75165,http://www.facebook.com/Hachieredbarnfleamarket,Texas
Larry Jackson Fine Art & Antiques,830-997-0073,201 E San Antonio St Fredericksburg TX 78624,http://facebook.com/LarryJacksonAntiques/,Texas
The Carmine Dance Hall Antique Show ,713-266-0060,300 N Haupststrasse Carmine  TX 78932,unavailable,Texas
McDade Antiques & Marketplace,512-304-0826,565 Old Hwy 20 McDade TX 78650,http://facebook.com/profile.php?id=100090509576473,Texas
CCs Junque To Antiques,806-494-3840,711 Broadway St Plainview TX 79072,http://facebook.com/CCs-Junque-to-Antiques-647542532063911/,Texas
E. 6th Street Relics & Antiques,512-863-7969,314 E 6th St Georgetown TX 78626,http://www.facebook.com/pages/E-6th-Street-Relics-Antiques/673345952675903,Texas
Reece Antiques,713-703-2923,1221 Sam Houston Ave Huntsville TX 77340,http://facebook.com/Reece-Antiques-381466962219358,Texas
ABC Antiques,254-744-3063,105 S Robinson Dr Robinson TX 76706,http://www.facebook.com/abcantiques/,Texas
6th Street Antique Mall & Amarillo's Route 66 Store ,806-374-0459,2715 SW 6th Ave Amarillo TX 79106,http://www.facebook.com/pages/6th-Street-Antique-Mall/144336425584783,Texas
The Shabby Chic Trading Post,903-557-2392,191 Bremond St Timpson TX 75975,http://www.facebook.com/The-Shabby-Chic-106292151140192/,Texas
Company B,979-220-3474,506 Main Calvert TX 77837,http://facebook.com/companyBcalvert,Texas
The Attic & Rabbit Hole Antiques,979-822-7830,118 S Bryan Ave Bryan TX 77803,http://facebook.com/RabbitHoleAntiques,Texas
Walker Manor Bed and Breakfast,903-845-7054,214 E Commerce Ave Gladewater TX 75647,http://facebook.com/Walker.manor/,Texas
Uptown Vintage,936-439-6595,1900 Normal Park Dr Huntsville TX 77340,http://Facebook.com/uptownvintage,Texas
Main Street Mall Denison tx,903-463-1230,500 W Main St Denison TX 75020,http://facebook.com/Facebook.com/mainstreetmalldenison,Texas
Rustic Windmill - A Vintage Inspired Marketplace,432-262-0985,2032 W Cuthbert Ave Midland TX 79701,http://www.facebook.com/RusticWindmill1/,Texas
Town Square Antique Mall,903-438-0286,102 College St Sulphur Springs TX 75482,http://www.facebook.com/townsquareantiquemall/,Texas
The Limited Edition Art and Antiques,281-391-1993,5717 2nd St Katy TX 77493,http://www.facebook.com/pages/Limited-Edition-Art-and-Antiques-Katy-Market-Days/162667557119697,Texas
Orchid House Antiques,214-585-2899,221 S Travis St Sherman TX 75090,http://www.facebook.com/Orchid-House-Antiques-2079504935452933/,Texas
Salado Creek Antiques,254-947-1800,511 N. Stagecoach Rd. Salado TX 76571,http://www.facebook.com/saladocreekantiques/,Texas
Another Time Vintage ,714-615-4936,116 S O Connor Rd Irving TX 75060,http://Facebook.com/anothertimevintage,Texas
Duncan Depot Antiques,903-724-0402,106 W Main St Palestine TX 75801,http://www.facebook.com/pages/Duncan-Depot-Antiques/372249532786961,Texas
Country Lane Antique Mall,409-755-0140,114 Country Lane Lumberton TX 77657,http://facebook.com/pages/Country-Lane-Antique-Mall/582701295100107/,Texas
Treasure Cove Mall,903-586-6140,118 E Commerce Street Jacksonville TX 75766,unavailable,Texas
Round Top Vintage Market and Show,281-731-5132,1235 North Hwy 237 Round Top TX 78954,http://facebook.com/roundtopvintagemarket/,Texas
Sparrow Lane,979-485-9799,205 S Main St Bryan TX 77803,http://facebook.com/shopsparrowlane,Texas
The Classy Cactus Antique Mall,940-648-2747,100 W 3rd St Justin TX 76247,http://facebook.com/TheClassyCactus,Texas
Daniel Antique Company,903-424-7948,202 E 1st St Hughes Spgs TX 75656,unavailable,Texas
Knick Knacks,972-283-9007,215 W Camp Wisdom Rd Ste 8 Duncanville TX 75116,http://facebook.com/knickknacks,Texas
Jean's Antique Mall,512-847-3305,11552 Ranch Road 12 Wimberley TX 78676,http://www.facebook.com/jeansantiquemall,Texas
The Antique Station,325-675-6100,703 N 3rd St Abilene TX 79601,http://www.facebook.com/pages/The-Antique-Station/143651239022534,Texas
A Nitsch In Time,936-436-0265,1108 11th St Huntsville TX 77340,http://facebook.com/pages/A-Nitsch-In-Time/296841633709526,Texas
Horton Antiques,806-293-7054,607 Broadway Plainview TX 79072,http://www.facebook.com/pages/Horton-Antiques/231168306900044,Texas
Elmwood Antiques Center,325-670-0400,3910 S 7th Street Abilene TX 79605,http://facebook.com/elmwoodantiquecenter,Texas
Shady Villa Hotel,254-947-5111,416 S Main St Salado TX 76571,http://www.facebook.com/stagecoachinn.salado/,Texas
Bella's Cottage Antiques,512-237-2463,119 Main St Smithville TX 78957,http://www.facebook.com/pages/Bellas-Cottage-Antiques/220706591456532,Texas
Antique Gallery Lewisville,972-219-0474,1165 S Stemmons Fwy  Ste 128 Lewisville TX 75067,http://facebook.com/The-Antique-Gallery-of-Lewisville-107178229306200,Texas
The Shops On Main, Kilgore,903-984-9840,213 E Main St Kilgore TX 75662,http://Facebook.com/theshopsonmainkilgore,Texas
Livingston Trade Days,936-327-3656,925 HIGHWAY 59 LOOP N Livingston TX 77351,http://facebook.com/Livingston-Tx-Trade-Days-1718390318426972,Texas
Telico Treasures,972-268-0282,1776 Old Telico Rd Ennis TX 75119,http://www.facebook.com/TelicoTreasures/,Texas
Olde Czech Corner,254-826-4094,130 N Main St West TX 76691,unavailable,Texas
County Line Antique Show ,760-587-1300,1903 Spur 458 Carmine TX 78932,http://facebook.com/Countylineantiqueshow/,Texas
Texas Silver Mercantile  - Restoration ,713-266-0060,10053 Lazy Oaks St Houston TX 77080,unavailable,Texas
The Silk Purse Market,409-781-7938,400 Hwy 105 W Sour Lake TX 77659,http://facebook.com/TheSilkPurseMarket,Texas
Antiques Etc. Gallery,254-717-0644,303 N Magnolia St Hubbard TX 76648,unavailable,Texas
Jackie's Antiques,254-435-2892,122 W Morgan Meridian TX 76665,unavailable,Texas
Grapevine Antique Market and Grapevine Consignment Market,817-329-2124,1641 W Northwest hwy Grapevine TX 76051,http://facebook.com/facebook/grapevineantiquemarket,Texas
Pearl and Partridge,not available,unavailable,http://www.facebook.com/pearlandpartridge,Texas
The Whoopee Bowl Antique Mall,800-253-9837,9010 N Desert Blvd Canutillo TX 79835,http://www.facebook.com/WhoopeeBowlAntiques,Texas
Corner of Time Antiques & Collectibles Mall,979-822-7400,118 N Bryan Ave Bryan TX 77803,http://Facebook.com/Corner-of-Time-Antiques-Collectibles-Mall-125732074148909,Texas
The Fox Antique Mall,817-401-5199,100 E Harrell Cleburne TX 76031,http://facebook.com/thefamtx,Texas
Here We Go Again,512-762-5021,205 North East Loop 230 Smithville TX 78957,http://www.facebook.com/Here-We-Go-Again-109437033870518,Texas
Vintage Market Days - Waxahachie,918-606-2254,2300 US 287 Bypass Waxahachie TX 75167,http://facebook.com/SoCentralTexas.Vintagemarketdays,Texas
Wells Creek Crossing,903-724-1220,305 E. Crawford St. Palestine TX 75801,http://facebook.com/wellscreekcrossing/,Texas
With Willing Hands Antiques,972-938-9515,307 S Rogers St Waxahachie TX 75165,http://facebook.com/Old-Town-Village-Antiques-Uniques-115951205087850/,Texas
Antiques On Royall,903-489-1087,202 E Royall Malakoff TX 75148,http://Facebook.com/AntiquesOnRoyall,Texas
Gladewater Antique Mall,903-845-4440,100 E Commerce Ave Gladewater TX 75647,http://Facebook.com/gladewaterantiquemall,Texas
Rusty Chippy Show,936-661-2545,64 FM 2550 Huntsville TX 77320,http://Facebook.com/RustyChippy,Texas
Texas Ivy Antiques,806-373-1427,3511 SW 6th Ave Amarillo TX 79106,http://facebook.com/texasivyantiques/,Texas
Vintage Rose Market,281-658-2552,124 N Live Oak St Fayetteville TX 78940,http://Facebook.com/VintageRoseMarket,Texas
Village Mill Antiques,254-947-3775,702 N Main St Salado TX 76571,http://www.facebook.com/VillageMillAntiques/,Texas
Antique Mall of Lumberton,409-755-3388,1181 S Main St Lumberton TX 77657,http://www.facebook.com/antiquemalloflumberton,Texas
Armadillo Antiques N More,210-236-5340,7243 Blanco Rd San Antonio TX 78216,http://facebook.com/Armadillo-Antiques-N-More-in-San-Antonio-107297734134046,Texas
Between Friends - Antiques ,Vintage & Homemade Fudge ,903-569-0322,114 E Broad St Mineola TX 75773,http://facebook.com/Betweenfriendstx,Texas
Hagglers Resale-tique,979-775-4244,5957 Jones rd Bryan TX 77807,http://facebook.com/profile.php?id=100061857985014,Texas
KINCL House of Antiques, LLC,512-309-4744,200 W 2nd St Taylor TX 76574,http://facebook.com/KINCL-House-of-Antiques-LLC-103634588476862/,Texas
Round Top Vintage Market,281-731-5132,1235 North Hwy 237 Round Top TX 78954,http://facebook.com/roundtopvintagemarket,Texas
Play It Again/Granny's Antiques & Collectibles,806-296-9405,1706 W 7th St Plainview TX 79072,http://www.facebook.com/pages/Play-It-AgainGrannys-Antiques/344164052404220,Texas
Spring Antique Mall,281-355-1110,1609 Spring Cypress Rd Ste D Spring TX 77388,http://facebook.com/pages/Spring-Antique-Mall/368627537745,Texas
Star of Texas Antiques,903-723-6363,107 W Oak St Palestine TX 75801,unavailable,Texas
Westside Antique Marketplace,817-244-4148,12301 Camp Bowie West Blvd Aledo TX 76008,http://facebook.com/Westside-Antique-Marketplace-293339494529044,Texas
Bill Moore Antiques,760-587-1300,1903 Spur 458 Carmine TX 78932,http://facebook.com/BillMooreAntiques,Texas
Hickory Street Emporium,903-517-9988,122 Bonham St Paris TX 75460,http://Facebook.com/HickoryStreetEmporium,Texas
Carmine Trading Post,979-278-4040,248 Centennial St # 48 Carmine TX 78932,http://facebook.com/CarmineTradingPost/,Texas
Bard & Hallow: Art, Antiques, and Salvage,325-203-9315,404 E Wallace St San Saba TX 76877,http://www.facebook.com/bardandhallow,Texas
Ye Olde City Antique Mall,903-705-1145,324 E Locust St Tyler TX 75702,http://Facebook.com/yeoldecityanitquemall,Texas
Antique Gallery Round Rock,512-218-4290,1601 S Interstate 35  Ste 400 Round Rock TX 78664,http://facebook.com/Antique-Gallery-Round-Rock-191663890848810,Texas
Gingerbread Antiques,972-937-0968,310 S College St Waxahachie TX 75165,http://www.facebook.com/GingerbreadAntiquesTX,Texas
Antiques II,903-845-6493,112 S Main St Gladewater TX 75647,unavailable,Texas
Rose of Texas Antique Show,580-263-0145,4345 Hwy 237 Warrenton TX 78954,unavailable,Texas
Alley Katz Antique Emporium,806-342-5432,2807 SW 6th Ave Amarillo TX 79106,http://Facebook.com/alleykatzantiques.tx,Texas
Huntsville Antique Show,936-661-2545,64 FM 2550 Huntsville TX 77320,http://facebook.com/huntsville.antiqueshow/,Texas
Parker Square Mall,903-389-3609,503 East Commerce Street Fairfield TX 75840,http://www.facebook.com/Parker-Square-Mall-1902398356670340,Texas
Antique Gallery of Mesquite,972-270-7700,3330 N Galloway Ave  Ste 225 Mesquite TX 75150,http://facebook.com/The-Antique-Gallery-of-Mesquite-131281536904750,Texas
Grand Central Station Antiques Mall LLC,806-747-6206,4020 Avenue Q Lubbock TX 79412,http://facebook.com/Grand-Central-Station-444094595780963/,Texas
Atelier Antiques,972-923-4462,308 S Rogers St Waxahachie TX 75165,http://www.facebook.com/atelierantiqueswaxahachie,Texas
Sam Houston Antique Mall,936-295-7716,1210 Sam Houston Ave Huntsville TX 77340,http://Facebook.com/sam-houston-antique-mall-163756180319220,Texas
A-Marie's Market on 67,903-717-8208,1306 W 16th St Mt Pleasant TX 75455,http://facebook.com/themarketon67,Texas
Full Circle Village,361-362-9590,1909 N St Marys St Beeville TX 78102,http://www.facebook.com/fullcirclevillage,Texas
Hidden Talents,254-840-4044,1000 W Mcgregor Dr Mc Gregor TX 76657,http://facebook.com/hiddentalentsantiques,Texas
Wall Street Antiques,432-689-8852,3712 W Wall St Midland TX 79703,http://www.facebook.com/WALLSTREETANTIQUESMIDLAND,Texas
Farmhouse,972-938-9090,308 S College St Waxahachie TX 75165,http://www.facebook.com/farmhouse308/,Texas
Waxahachie Architectural Salvage,214-463-5511,106 S Monroe St Waxahachie TX 75165,http://www.facebook.com/WaxahachieSalvage/,Texas
Cole's Antique Show,281-961-5092,3637 Hwy 237 Round Top TX 78954,http://www.facebook.com/colesantiqueshow,Texas
Old Town Vintage & More,903-221-6233,306 N Sycamore Palestine TX 75801,http://facebook.com/otvpaltx/,Texas
Texas Trails Antiques & Marketplace,512-237-1180,213 Main St Smithville TX 78957,http://Facebook.com/texastrails213,Texas
814 Main,979-446-9863,814 E Main St Madisonville TX 77864,http://facebook.com/people/814-MAIN/100081589315336,Texas
Stone House Antique Center,802-875-4477,557 Vermont Route 103 S Chester VT 05143,http://facebook.com/stonehouseantiquecenter,Vermont
Five Corners Antiques,802-878-6167,11 Maple St Essex Jct VT 05452,http://www.facebook.com/Five-Corners-Antiques-181059188577068/,Vermont
WINDHAM ANTIQUE CENTER,802-732-8081,5 The Sq  # 1 Bellows Falls VT 05101,http://www.facebook.com/Windham-Antique-Center-302024549858645/timeline,Vermont
East Barre Antique Mall,802-479-5190,133 Mill Street East Barre VT 05649,unavailable,Vermont
Ardesh,802-497-3342,3093 Shelburne Rd Shelburne VT 05482,http://facebook.com/ArdeshFindsFurnishing,Vermont
Vermont Antique Mall,802-281-4147,5573 Woodstock Rd Quechee  VT 05001,http://www.facebook.com/VermontAntiqueMall/,Vermont
Kathy's Fancy,802-299-5745,128 N Main St White Riv Jct VT 05001,http://facebook.com/KathysFancy/,Vermont
Peacham Carriage Company,802-751-9916,24 Governor Mattocks Rd Barnet VT 05821,http://www.facebook.com/Peacham-Carriage-Company-2432243657007142,Vermont
Poor Farm Antiques,802-309-1483,309 Route 7 S Milton VT 05468,http://facebook.com/profile.php?id=100090683287235,Vermont
Wolf Hills Antiques, LLC,276-525-4330,280 W Main St Abingdon VA 24210,http://facebook.com/wolfhillsantiques,Virginia
The Blue Crow Antique Mall,757-442-4150,32124 Lankford Hwy Keller VA 23401,http://www.facebook.com/bluecrowantiques/,Virginia
River Road Cottage & Market ,804-556-0783,2905 River Rd W Goochland VA 23063,http://facebook.com/theriverroadcottage,Virginia
Willow Tree Antiques and Primitives,540-774-0405,In the heart of Roanoke Roanoke VA 24018,http://facebook.com/Willow-Tree-Antiques-Primitives-791234280960786,Virginia
Rocky's Gold, Silver & Antiques,540-234-8676,3287 Lee Hwy Weyers Cave VA 24486,http://Facebook.com/RockysGoldSilverAntiques,Virginia
Whispers of Time,804-553-9602,5512 Lakeside Ave Henrico VA 23228,http://facebook.com/Whispers5512,Virginia
Foxglove Antiques & Etc.,276-628-8598,289 W Main St Ste A Abingdon VA 24210,http://facebook.com/Foxgloveantiquesabingdon,Virginia
Dixie Caverns Antiques,540-380-2085,5753 W Main St Salem VA 24153,unavailable,Virginia
Falls Church Antique Center,703-241-9642,250 W Broad St Falls Church VA 22046,http://facebook.com/Falls-Church-Antique-Center-589746178080699,Virginia
Crawford Antiques,276-780-5497,147 E Main St Chilhowie VA 24319,http://facebook.com/profile.php?id=100057609812480,Virginia
Vintage Summers Ltd.,804-239-7976,3303 Poplar Creek Ln Williamsburg VA 23188,http://facebook.com/vintagesummersltd?mibextid=LQQJ4d,Virginia
Goodman's Interiors & Antiques,804-384-0593,5251 John Tyler Hwy Ste 4 Williamsburg VA 23185,http://facebook.com/goodmans.antiques,Virginia
The Old Country Store Antiques,804-991-3337,10020 County Dr Disputanta VA 23842,http://facebook.com/The-Old-Country-Store-Antiques-443407705698747/,Virginia
Brill's Antiques,757-596-5333,10527 Jefferson Avenue Newport News VA 23601,unavailable,Virginia
Saltville Emporium,828-964-1060,115 W Main St. Saltville VA 24370,http://facebook.com/saltvlleemporium,Virginia
The ANTIQUE Barn,276-525-1122,1080 W Main St Abingdon VA 24210,http://facebook.com/abingdonantiquebarn,Virginia
